   080.4749,      98.61694483,   19.043417,   75.3375897,      0018.415336
     0000081.277, 00000019.747,      0083.0272, 0064.4230704, 17.36937
  98.53465393, 25.98864068, 0011.2043,  00095.7603,     069.45725
   62.002433,      0000061.9129,    0054.978, 00078.97688,      0060.831131
  000077.39074,000055.57402, 000024.756,    17.67101749, 00028.604683
   5.794623667,00000091.852,   40.7637802,   12.53677208,      00000080.003
     004.76926,0000057.6951,000000017.52,   00014.151326,      006.86880105
 98.40415458,      0074.2514,     0028.55948,      00000020.371,    044.8032
      098.4288301,     00062.3777,000042.41687,70.81742,     0090.393
82.34570801, 000014.5818,      0033.095527,  46.9613745, 29.54633248
 044.59529, 58.5617211,    002.951243,     0000089.5544,   056.80765
00013.5477,   0057.83775,    14.6305351,    91.267564,     06.30589
     89.602338,      000036.36075,   64.7726985,   00092.28257,     73.456582
0000097.379,    005.643649,  06.72074358,    0072.10317,    00076.272
   59.965576,00071.69033,   68.13781423,      0000050.2102,   047.0654298
    63.434498,0000024.513,     037.1853077,0000042.499, 39.2034743
      044.90191,      85.7678475,  57.33953, 0032.86741,    43.09273
    00091.768,  00056.566441,  051.0051817,   6.091359, 73.5031521
   0050.638905,      00000.492199,     04.1742851,      89.6003521,     00052.19636
   0000085.895, 00050.53664, 00000055.508,   0086.05847,   0088.7557
     045.1758,     0000094.3208,   095.3433442, 00024.4026,     11.302858
    05.62135503,  08.49305,   020.9901542,    00020.946,     00076.85135
 038.03984854,      083.49496,   000074.6314,  0066.2290993,  00051.4389
      000013.00788,     14.7089174,      00058.2397,      1.948921831,      17.2953207
  000039.03469,0046.9936,  10.271128,  01.93769,  00075.384
00000018.473, 0050.267127,   0000092.56,    000036.16565,    27.6931651
  36.29509655,  18.0390984,     078.6351555,    00019.67822,  0038.11963
  043.88155,     00051.94561,   95.82354,   00000074.613,0000028.42
   56.37999817,   81.45787226,  00062.082,   056.0586836,  93.25880345
   25.6695868,   0040.19076,      00096.4503,      00026.24202,00082.492
   0066.6143338,   25.25987233,  052.5577295,      080.85659594,      006.9221
  98.695415,    0000069.93, 00046.97399,    0084.341495,     46.36893016
      75.41738368,    90.45713957,   098.34189305,91.5300981,70.6645628
00027.4452, 0074.39331, 030.99627623,   10.2848779,089.494577
    034.22766,    051.716181,0000078.358,      82.5884073,  00000013.671
     0023.933496, 000092.2143, 0036.3695,     074.737732,   0098.036772
      0000052.5258,    60.717466,  70.53969268,15.1455006,000054.77021
  084.88593163,096.737259,      096.43975,    071.5210788, 00019.8672
  042.04059722, 70.79471579, 000004.7483,     0085.97483,      0000065.0677
 00000011.769, 43.6935427,      00000063.477,    58.5320498,1.834442441
 55.196547,      0000062.155, 000062.051,     30.2108378,      042.532513
     81.295388,   76.72730394,  001.530655, 027.86772856,    035.734539
     53.5615129,     000024.4946,88.13265877,      020.510315,65.25645478
   44.812936, 68.2451093,   024.42725337,      002.445159,    0069.483662
88.55508, 0020.488189,89.4556848,      078.7429,82.8459405
    036.948673,   073.80559,   20.1009403,   00072.382864, 061.84925
      41.6045722,    00090.266,   17.7112498, 007.9546969, 0000016.4371
    0048.549821,     0095.03113,    0013.166,   000063.84914,  003.7884
 038.49529002, 00016.78319,     00068.83461,    0000040.1045,      0053.435629
000050.68917,     00092.609294,0010.0758,0086.2121,032.16407047
     000020.874,      0086.582673,00052.7659,  00023.1435,   00096.97026
 00027.12576, 00029.99912,   0000081.5405,84.06055068, 0000017.695
    0026.8914154, 00029.5057,  000042.033,   21.130375,    0093.55442
0088.5449351,   070.97551474,     0094.70236,     34.1641272, 00000061.789
     0075.817091,   00044.6013,     032.60641894,     0093.04787,    15.01925005
